11;117.0;5;5.0
11;118.0;5;5.0
11;119.0;5;5.0
11;120.0;5;5.0
11;121.0;5;5.0
11;122.0;5;5.0
11;123.0;5;5.0
11;124.0;5;5.0
11;125.0;5;5.0
11;126.0;5;5.0
11;127.0;5;5.0
11;128.0;5;5.0
11;129.0;5;5.0
11;130.0;5;5.0
11;131.0;5;6.0
11;132.0;5;6.0
11;133.0;5;6.0
11;134.0;5;6.0
11;135.0;5;6.0
11;136.0;5;6.0
11;137.0;5;6.0
11;138.0;5;6.0
11;139.0;5;7.0
11;140.0;5;7.0
11;141.0;5;7.0
11;142.0;5;7.0
11;143.0;5;6.0
11;144.0;5;6.0
11;145.0;5;6.0
11;146.0;5;6.0
11;147.0;5;6.0
11;148.0;5;6.0
11;149.0;5;6.0
11;150.0;5;6.0
11;151.0;5;6.0
11;152.0;5;6.0
11;153.0;5;6.0
11;154.0;5;6.0
11;155.0;5;6.0
11;156.0;5;6.0
11;157.0;5;6.0
11;158.0;5;6.0
11;159.0;5;6.0
11;160.0;5;6.0
11;161.0;5;6.0
11;162.0;5;6.0
11;163.0;5;5.0
11;164.0;5;5.0
11;165.0;5;5.0
11;166.0;5;5.0
11;167.0;5;5.0
11;168.0;5;5.0
11;169.0;5;4.0
11;170.0;5;4.0
11;171.0;5;4.0
11;172.0;5;4.0
11;173.0;5;4.0
11;174.0;5;4.0
11;175.0;5;4.0
11;176.0;5;4.0
11;177.0;5;4.0
11;178.0;5;3.0
11;179.0;5;3.0
11;180.0;5;2.0
11;181.0;5;2.0
11;182.0;5;2.0
11;183.0;5;2.0
11;184.0;5;2.0
11;185.0;5;2.0
11;186.0;5;2.0
11;187.0;5;2.0
11;188.0;5;2.0
11;189.0;5;2.0
11;190.0;5;2.0
11;191.0;5;2.0
11;192.0;5;3.0
11;193.0;5;2.0
11;194.0;5;2.0
11;195.0;5;2.0
11;196.0;5;2.0
11;197.0;5;2.0
11;198.0;5;2.0
11;199.0;5;1.0
11;200.0;5;1.0
11;201.0;5;1.0
11;202.0;5;1.0
11;203.0;5;2.0
11;204.0;5;2.0
11;205.0;5;2.0
11;206.0;5;2.0
11;207.0;5;2.0
11;208.0;5;2.0
11;209.0;5;2.0
11;210.0;5;1.0
11;211.0;5;1.0
11;212.0;5;1.0
11;213.0;5;2.0
11;214.0;5;2.0
11;215.0;5;2.0
11;216.0;5;2.0
11;217.0;5;2.0
11;218.0;5;3.0
11;219.0;5;2.0
11;220.0;5;2.0
11;221.0;5;2.0
11;222.0;5;2.0
11;223.0;5;2.0
11;224.0;5;2.0
11;225.0;5;1.0
11;226.0;5;1.0
11;227.0;5;2.0
11;228.0;5;2.0
11;229.0;5;2.0
11;230.0;5;3.0
11;231.0;5;3.0
11;232.0;5;3.0
11;233.0;5;3.0
11;234.0;5;2.0
11;235.0;5;2.0
11;236.0;5;2.0
11;237.0;5;2.0
11;238.0;5;2.0
11;239.0;5;2.0
11;240.0;5;2.0
11;241.0;5;2.0
11;242.0;5;2.0
11;243.0;5;3.0
11;244.0;5;3.0
11;245.0;5;3.0
11;246.0;5;3.0
11;247.0;5;3.0
11;248.0;5;4.0
11;249.0;5;4.0
11;250.0;5;4.0
11;251.0;5;4.0
11;252.0;5;4.0
11;253.0;5;4.0
11;254.0;5;4.0
11;255.0;5;3.0
11;256.0;5;3.0
11;257.0;5;3.0
11;258.0;5;3.0
11;259.0;5;3.0
11;260.0;5;4.0
11;261.0;5;4.0
11;262.0;5;4.0
11;263.0;5;4.0
11;264.0;5;4.0
11;265.0;5;4.0
11;266.0;5;3.0
11;267.0;5;3.0
11;268.0;5;4.0
11;269.0;5;4.0
11;270.0;5;4.0
11;271.0;5;4.0
11;272.0;5;4.0
11;273.0;5;4.0
11;274.0;5;5.0
11;275.0;5;5.0
11;276.0;5;5.0
11;277.0;5;5.0
11;278.0;5;5.0
11;279.0;5;5.0
11;280.0;5;4.0
11;281.0;5;4.0
11;282.0;5;4.0
11;283.0;5;4.0
11;284.0;5;5.0
11;285.0;5;5.0
11;286.0;5;4.0
11;287.0;5;4.0
11;288.0;5;4.0
11;289.0;5;4.0
11;290.0;5;4.0
11;291.0;5;4.0
11;292.0;5;4.0
11;293.0;5;4.0
11;294.0;5;4.0
11;295.0;5;3.0
11;296.0;5;3.0
11;297.0;5;3.0
11;298.0;5;3.0
11;299.0;5;3.0
11;300.0;5;2.0
11;301.0;5;2.0
11;302.0;5;2.0
11;303.0;5;2.0
11;304.0;5;2.0
11;305.0;5;3.0
11;306.0;5;3.0
11;307.0;5;3.0
11;308.0;5;3.0
11;309.0;5;3.0
11;310.0;5;3.0
11;311.0;5;3.0
11;312.0;5;3.0
11;313.0;5;3.0
11;314.0;5;3.0
11;315.0;5;3.0
11;316.0;5;3.0
11;317.0;5;3.0
11;318.0;5;3.0
11;319.0;5;2.0
11;320.0;5;2.0
11;321.0;5;2.0
11;322.0;5;2.0
11;323.0;5;2.0
11;324.0;5;2.0
11;325.0;5;2.0
11;326.0;5;2.0
11;327.0;5;1.0
11;328.0;5;1.0
11;329.0;5;1.0
11;330.0;5;2.0
11;331.0;5;2.0
11;332.0;5;2.0
11;333.0;5;1.0
11;334.0;5;1.0
11;335.0;5;1.0
11;336.0;5;1.0
11;337.0;5;1.0
11;338.0;5;1.0
11;339.0;5;1.0
11;340.0;5;1.0
11;341.0;5;1.0
11;342.0;5;0.0
